SLAFactKey,IncidentKey,SLAKey,AcknowledgeTargetMinutes,AcknowledgeActualMinutes,AcknowledgeMet,ContainTargetMinutes,ContainActualMinutes,ContainMet,ResolveTargetMinutes,ResolveActualMinutes,ResolveMet,OverallMet
1196,1196,3,60,8.0,True,360,62.0,True,1440,87.0,True,True
1197,1197,2,120,16.0,True,720,72.0,True,2880,140.0,True,True
1198,1198,2,120,13.0,True,720,69.0,True,2880,338.0,True,True
1199,1199,2,120,17.0,True,720,98.0,True,2880,188.0,True,True
1200,1200,3,60,31.0,True,360,67.0,True,1440,907.0,True,True
1201,1201,1,240,26.0,True,1440,86.0,True,4320,627.0,True,True
1202,1202,3,60,11.0,True,360,124.0,True,1440,237.0,True,True
1203,1203,1,240,22.0,True,1440,100.0,True,4320,389.0,True,True
1204,1204,1,240,80.0,True,1440,220.0,True,4320,611.0,True,True
1205,1205,3,60,60.0,True,360,193.0,True,1440,633.0,True,True
1206,1206,3,60,24.0,True,360,89.0,True,1440,443.0,True,True
1207,1207,4,30,10.0,True,180,77.0,True,720,208.0,True,True
1208,1208,3,60,32.0,True,360,240.0,True,1440,451.0,True,True
1209,1209,3,60,82.0,False,360,166.0,True,1440,238.0,True,False
1210,1210,1,240,33.0,True,1440,116.0,True,4320,546.0,True,True
1211,1211,3,60,19.0,True,360,95.0,True,1440,141.0,True,True
1212,1212,2,120,,False,720,,False,2880,,False,False
1213,1213,4,30,4.0,True,180,44.0,True,720,146.0,True,True
1214,1214,1,240,74.0,True,1440,221.0,True,4320,654.0,True,True
1215,1215,1,240,31.0,True,1440,241.0,True,4320,395.0,True,True
1216,1216,1,240,15.0,True,1440,81.0,True,4320,171.0,True,True
1217,1217,2,120,23.0,True,720,86.0,True,2880,172.0,True,True
1218,1218,3,60,22.0,True,360,84.0,True,1440,215.0,True,True
1219,1219,1,240,56.0,True,1440,118.0,True,4320,203.0,True,True
1220,1220,1,240,11.0,True,1440,72.0,True,4320,577.0,True,True
1221,1221,1,240,22.0,True,1440,194.0,True,4320,439.0,True,True
1222,1222,2,120,44.0,True,720,268.0,True,2880,459.0,True,True
1223,1223,1,240,35.0,True,1440,277.0,True,4320,387.0,True,True
1224,1224,4,30,9.0,True,180,105.0,True,720,189.0,True,True
1225,1225,3,60,14.0,True,360,106.0,True,1440,426.0,True,True
1226,1226,3,60,69.0,False,360,287.0,True,1440,424.0,True,False
1227,1227,3,60,6.0,True,360,167.0,True,1440,507.0,True,True
1228,1228,1,240,57.0,True,1440,182.0,True,4320,363.0,True,True
1229,1229,3,60,9.0,True,360,86.0,True,1440,105.0,True,True
1230,1230,1,240,33.0,True,1440,145.0,True,4320,210.0,True,True
1231,1231,2,120,22.0,True,720,103.0,True,2880,137.0,True,True
1232,1232,1,240,4.0,True,1440,117.0,True,4320,302.0,True,True
1233,1233,3,60,20.0,True,360,68.0,True,1440,192.0,True,True
1234,1234,4,30,21.0,True,180,121.0,True,720,182.0,True,True
1235,1235,1,240,8.0,True,1440,141.0,True,4320,532.0,True,True
1236,1236,1,240,38.0,True,1440,,False,4320,,False,False
1237,1237,2,120,30.0,True,720,,False,2880,,False,False
1238,1238,3,60,4.0,True,360,181.0,True,1440,244.0,True,True
1239,1239,1,240,10.0,True,1440,161.0,True,4320,610.0,True,True
1240,1240,1,240,20.0,True,1440,98.0,True,4320,787.0,True,True
1241,1241,2,120,14.0,True,720,135.0,True,2880,392.0,True,True
1242,1242,1,240,13.0,True,1440,,False,4320,,False,False
1243,1243,2,120,53.0,True,720,137.0,True,2880,203.0,True,True
1244,1244,2,120,11.0,True,720,62.0,True,2880,333.0,True,True
1245,1245,1,240,74.0,True,1440,150.0,True,4320,478.0,True,True
1246,1246,4,30,12.0,True,180,43.0,True,720,231.0,True,True
1247,1247,1,240,64.0,True,1440,,False,4320,,False,False
1248,1248,2,120,11.0,True,720,70.0,True,2880,189.0,True,True
1249,1249,1,240,20.0,True,1440,597.0,True,4320,3349.0,True,True
1250,1250,1,240,10.0,True,1440,229.0,True,4320,375.0,True,True
1251,1251,2,120,26.0,True,720,88.0,True,2880,468.0,True,True
1252,1252,1,240,3.0,True,1440,40.0,True,4320,385.0,True,True
1253,1253,3,60,14.0,True,360,86.0,True,1440,143.0,True,True
1254,1254,2,120,22.0,True,720,134.0,True,2880,387.0,True,True
1255,1255,1,240,11.0,True,1440,85.0,True,4320,342.0,True,True
1256,1256,1,240,59.0,True,1440,109.0,True,4320,218.0,True,True
1257,1257,2,120,21.0,True,720,350.0,True,2880,437.0,True,True
1258,1258,2,120,21.0,True,720,143.0,True,2880,1520.0,True,True
1259,1259,2,120,28.0,True,720,162.0,True,2880,314.0,True,True
1260,1260,2,120,9.0,True,720,76.0,True,2880,107.0,True,True
1261,1261,5,15,37.0,False,60,96.0,False,240,431.0,False,False
1262,1262,1,240,7.0,True,1440,84.0,True,4320,185.0,True,True
1263,1263,2,120,41.0,True,720,172.0,True,2880,591.0,True,True
1264,1264,2,120,27.0,True,720,91.0,True,2880,198.0,True,True
1265,1265,1,240,87.0,True,1440,267.0,True,4320,576.0,True,True
1266,1266,2,120,30.0,True,720,73.0,True,2880,249.0,True,True
1267,1267,2,120,,False,720,,False,2880,,False,False
1268,1268,3,60,40.0,True,360,81.0,True,1440,257.0,True,True
1269,1269,5,15,4.0,True,60,62.0,False,240,218.0,True,False
1270,1270,3,60,18.0,True,360,185.0,True,1440,316.0,True,True
1271,1271,2,120,30.0,True,720,300.0,True,2880,486.0,True,True
1272,1272,3,60,25.0,True,360,84.0,True,1440,182.0,True,True
1273,1273,1,240,22.0,True,1440,96.0,True,4320,500.0,True,True
1274,1274,2,120,14.0,True,720,152.0,True,2880,257.0,True,True
1275,1275,2,120,21.0,True,720,,False,2880,,False,False
1276,1276,4,30,,False,180,,False,720,,False,False
1277,1277,1,240,14.0,True,1440,109.0,True,4320,235.0,True,True
1278,1278,1,240,19.0,True,1440,97.0,True,4320,383.0,True,True
1279,1279,3,60,19.0,True,360,,False,1440,,False,False
1280,1280,3,60,13.0,True,360,63.0,True,1440,241.0,True,True
1281,1281,1,240,55.0,True,1440,160.0,True,4320,,False,False
1282,1282,4,30,22.0,True,180,52.0,True,720,99.0,True,True
1283,1283,3,60,26.0,True,360,217.0,True,1440,269.0,True,True
1284,1284,3,60,57.0,True,360,123.0,True,1440,256.0,True,True
1285,1285,1,240,58.0,True,1440,210.0,True,4320,284.0,True,True
1286,1286,2,120,29.0,True,720,180.0,True,2880,,False,False
1287,1287,4,30,25.0,True,180,61.0,True,720,278.0,True,True
1288,1288,3,60,45.0,True,360,111.0,True,1440,448.0,True,True
1289,1289,2,120,18.0,True,720,75.0,True,2880,197.0,True,True
1290,1290,1,240,10.0,True,1440,84.0,True,4320,315.0,True,True
1291,1291,1,240,16.0,True,1440,55.0,True,4320,314.0,True,True
1292,1292,3,60,51.0,True,360,129.0,True,1440,934.0,True,True
1293,1293,1,240,34.0,True,1440,98.0,True,4320,372.0,True,True
1294,1294,4,30,6.0,True,180,106.0,True,720,304.0,True,True
1295,1295,2,120,4.0,True,720,68.0,True,2880,401.0,True,True
1296,1296,2,120,16.0,True,720,368.0,True,2880,828.0,True,True
1297,1297,3,60,23.0,True,360,111.0,True,1440,462.0,True,True
1298,1298,2,120,50.0,True,720,97.0,True,2880,1101.0,True,True
1299,1299,1,240,25.0,True,1440,98.0,True,4320,212.0,True,True
1300,1300,1,240,67.0,True,1440,195.0,True,4320,574.0,True,True
1301,1301,5,15,35.0,False,60,93.0,False,240,154.0,True,False
1302,1302,3,60,16.0,True,360,78.0,True,1440,120.0,True,True
1303,1303,3,60,,False,360,,False,1440,,False,False
1304,1304,1,240,63.0,True,1440,561.0,True,4320,669.0,True,True
1305,1305,1,240,28.0,True,1440,259.0,True,4320,1008.0,True,True
1306,1306,3,60,14.0,True,360,115.0,True,1440,170.0,True,True
1307,1307,3,60,22.0,True,360,99.0,True,1440,290.0,True,True
1308,1308,1,240,36.0,True,1440,190.0,True,4320,388.0,True,True
1309,1309,2,120,11.0,True,720,63.0,True,2880,346.0,True,True
1310,1310,2,120,84.0,True,720,,False,2880,,False,False
1311,1311,3,60,35.0,True,360,123.0,True,1440,236.0,True,True
1312,1312,1,240,7.0,True,1440,82.0,True,4320,282.0,True,True
1313,1313,2,120,41.0,True,720,147.0,True,2880,227.0,True,True
1314,1314,2,120,41.0,True,720,762.0,False,2880,826.0,True,False
1315,1315,2,120,48.0,True,720,121.0,True,2880,652.0,True,True
1316,1316,4,30,15.0,True,180,75.0,True,720,155.0,True,True
1317,1317,3,60,44.0,True,360,94.0,True,1440,250.0,True,True
1318,1318,3,60,27.0,True,360,193.0,True,1440,901.0,True,True
1319,1319,2,120,86.0,True,720,140.0,True,2880,296.0,True,True
1320,1320,1,240,32.0,True,1440,74.0,True,4320,719.0,True,True
1321,1321,1,240,36.0,True,1440,97.0,True,4320,411.0,True,True
1322,1322,1,240,24.0,True,1440,189.0,True,4320,528.0,True,True
1323,1323,2,120,23.0,True,720,94.0,True,2880,274.0,True,True
1324,1324,3,60,5.0,True,360,47.0,True,1440,383.0,True,True
1325,1325,1,240,19.0,True,1440,138.0,True,4320,393.0,True,True
1326,1326,2,120,13.0,True,720,98.0,True,2880,163.0,True,True
1327,1327,1,240,16.0,True,1440,102.0,True,4320,562.0,True,True
1328,1328,4,30,41.0,False,180,155.0,True,720,274.0,True,False
1329,1329,1,240,33.0,True,1440,303.0,True,4320,553.0,True,True
1330,1330,2,120,28.0,True,720,91.0,True,2880,1083.0,True,True
1331,1331,1,240,33.0,True,1440,347.0,True,4320,855.0,True,True
1332,1332,1,240,16.0,True,1440,354.0,True,4320,855.0,True,True
1333,1333,1,240,17.0,True,1440,160.0,True,4320,341.0,True,True
1334,1334,1,240,21.0,True,1440,235.0,True,4320,734.0,True,True
1335,1335,2,120,37.0,True,720,151.0,True,2880,183.0,True,True
1336,1336,1,240,10.0,True,1440,101.0,True,4320,252.0,True,True
1337,1337,3,60,36.0,True,360,123.0,True,1440,283.0,True,True
1338,1338,3,60,7.0,True,360,56.0,True,1440,194.0,True,True
1339,1339,4,30,14.0,True,180,142.0,True,720,216.0,True,True
1340,1340,2,120,41.0,True,720,106.0,True,2880,140.0,True,True
1341,1341,1,240,82.0,True,1440,188.0,True,4320,285.0,True,True
1342,1342,2,120,24.0,True,720,,False,2880,,False,False
1343,1343,3,60,17.0,True,360,144.0,True,1440,249.0,True,True
1344,1344,2,120,25.0,True,720,70.0,True,2880,700.0,True,True
1345,1345,2,120,49.0,True,720,147.0,True,2880,228.0,True,True
1346,1346,2,120,14.0,True,720,86.0,True,2880,200.0,True,True
1347,1347,2,120,9.0,True,720,98.0,True,2880,455.0,True,True
1348,1348,2,120,15.0,True,720,96.0,True,2880,467.0,True,True
1349,1349,2,120,57.0,True,720,162.0,True,2880,634.0,True,True
1350,1350,1,240,32.0,True,1440,145.0,True,4320,942.0,True,True
1351,1351,2,120,25.0,True,720,183.0,True,2880,540.0,True,True
1352,1352,2,120,5.0,True,720,129.0,True,2880,547.0,True,True
1353,1353,1,240,27.0,True,1440,114.0,True,4320,279.0,True,True
1354,1354,2,120,9.0,True,720,75.0,True,2880,377.0,True,True
1355,1355,2,120,32.0,True,720,106.0,True,2880,275.0,True,True
1356,1356,3,60,23.0,True,360,169.0,True,1440,382.0,True,True
1357,1357,3,60,15.0,True,360,99.0,True,1440,,False,False
1358,1358,2,120,59.0,True,720,238.0,True,2880,512.0,True,True
1359,1359,1,240,47.0,True,1440,149.0,True,4320,674.0,True,True
1360,1360,5,15,10.0,True,60,62.0,False,240,162.0,True,False
1361,1361,2,120,7.0,True,720,152.0,True,2880,745.0,True,True
1362,1362,2,120,13.0,True,720,71.0,True,2880,155.0,True,True
1363,1363,1,240,26.0,True,1440,127.0,True,4320,218.0,True,True
1364,1364,1,240,26.0,True,1440,83.0,True,4320,171.0,True,True
1365,1365,1,240,45.0,True,1440,181.0,True,4320,269.0,True,True
1366,1366,2,120,18.0,True,720,128.0,True,2880,344.0,True,True
1367,1367,1,240,26.0,True,1440,198.0,True,4320,,False,False
1368,1368,1,240,98.0,True,1440,124.0,True,4320,164.0,True,True
1369,1369,2,120,17.0,True,720,163.0,True,2880,431.0,True,True
1370,1370,3,60,5.0,True,360,34.0,True,1440,533.0,True,True
1371,1371,2,120,18.0,True,720,129.0,True,2880,352.0,True,True
1372,1372,4,30,30.0,True,180,99.0,True,720,134.0,True,True
1373,1373,1,240,25.0,True,1440,158.0,True,4320,411.0,True,True
1374,1374,3,60,7.0,True,360,,False,1440,,False,False
1375,1375,3,60,12.0,True,360,76.0,True,1440,208.0,True,True
1376,1376,1,240,25.0,True,1440,83.0,True,4320,220.0,True,True
1377,1377,3,60,19.0,True,360,73.0,True,1440,438.0,True,True
1378,1378,2,120,18.0,True,720,97.0,True,2880,334.0,True,True
1379,1379,1,240,6.0,True,1440,236.0,True,4320,572.0,True,True
1380,1380,1,240,46.0,True,1440,115.0,True,4320,283.0,True,True
1381,1381,3,60,26.0,True,360,173.0,True,1440,225.0,True,True
1382,1382,1,240,36.0,True,1440,284.0,True,4320,383.0,True,True
1383,1383,2,120,23.0,True,720,132.0,True,2880,219.0,True,True
1384,1384,3,60,38.0,True,360,122.0,True,1440,180.0,True,True
1385,1385,1,240,7.0,True,1440,78.0,True,4320,101.0,True,True
1386,1386,3,60,19.0,True,360,151.0,True,1440,221.0,True,True
1387,1387,2,120,26.0,True,720,174.0,True,2880,368.0,True,True
1388,1388,1,240,26.0,True,1440,183.0,True,4320,359.0,True,True
1389,1389,2,120,5.0,True,720,337.0,True,2880,835.0,True,True
1390,1390,3,60,11.0,True,360,103.0,True,1440,196.0,True,True
1391,1391,2,120,27.0,True,720,71.0,True,2880,503.0,True,True
1392,1392,3,60,14.0,True,360,94.0,True,1440,155.0,True,True
1393,1393,2,120,11.0,True,720,209.0,True,2880,811.0,True,True
1394,1394,5,15,29.0,False,60,85.0,False,240,219.0,True,False
1395,1395,1,240,29.0,True,1440,135.0,True,4320,234.0,True,True
1396,1396,2,120,12.0,True,720,111.0,True,2880,1010.0,True,True
1397,1397,2,120,26.0,True,720,228.0,True,2880,434.0,True,True
1398,1398,1,240,20.0,True,1440,132.0,True,4320,306.0,True,True
1399,1399,2,120,27.0,True,720,268.0,True,2880,511.0,True,True
1400,1400,3,60,65.0,False,360,147.0,True,1440,242.0,True,False
1401,1401,3,60,19.0,True,360,95.0,True,1440,243.0,True,True
1402,1402,1,240,16.0,True,1440,61.0,True,4320,175.0,True,True
1403,1403,1,240,12.0,True,1440,68.0,True,4320,651.0,True,True
1404,1404,3,60,8.0,True,360,112.0,True,1440,510.0,True,True
1405,1405,2,120,21.0,True,720,108.0,True,2880,147.0,True,True
1406,1406,1,240,14.0,True,1440,305.0,True,4320,563.0,True,True
1407,1407,2,120,11.0,True,720,112.0,True,2880,199.0,True,True
1408,1408,1,240,61.0,True,1440,259.0,True,4320,772.0,True,True
1409,1409,3,60,51.0,True,360,263.0,True,1440,410.0,True,True
1410,1410,2,120,14.0,True,720,194.0,True,2880,353.0,True,True
1411,1411,1,240,15.0,True,1440,173.0,True,4320,201.0,True,True
1412,1412,1,240,7.0,True,1440,84.0,True,4320,429.0,True,True
1413,1413,3,60,13.0,True,360,53.0,True,1440,296.0,True,True
1414,1414,2,120,36.0,True,720,92.0,True,2880,281.0,True,True
1415,1415,1,240,155.0,True,1440,482.0,True,4320,656.0,True,True
1416,1416,4,30,48.0,False,180,267.0,False,720,297.0,True,False
1417,1417,1,240,24.0,True,1440,261.0,True,4320,343.0,True,True
1418,1418,2,120,34.0,True,720,177.0,True,2880,266.0,True,True
1419,1419,2,120,17.0,True,720,54.0,True,2880,167.0,True,True
1420,1420,2,120,16.0,True,720,122.0,True,2880,196.0,True,True
1421,1421,3,60,42.0,True,360,91.0,True,1440,214.0,True,True
1422,1422,4,30,4.0,True,180,,False,720,,False,False
1423,1423,1,240,11.0,True,1440,64.0,True,4320,169.0,True,True
1424,1424,3,60,102.0,False,360,,False,1440,,False,False
1425,1425,1,240,10.0,True,1440,171.0,True,4320,253.0,True,True
1426,1426,4,30,,False,180,,False,720,,False,False
1427,1427,1,240,18.0,True,1440,235.0,True,4320,374.0,True,True
1428,1428,1,240,55.0,True,1440,154.0,True,4320,181.0,True,True
1429,1429,5,15,17.0,False,60,85.0,False,240,162.0,True,False
1430,1430,2,120,66.0,True,720,286.0,True,2880,711.0,True,True
1431,1431,2,120,7.0,True,720,64.0,True,2880,124.0,True,True
1432,1432,1,240,13.0,True,1440,117.0,True,4320,188.0,True,True
1433,1433,2,120,65.0,True,720,218.0,True,2880,597.0,True,True
1434,1434,1,240,12.0,True,1440,82.0,True,4320,917.0,True,True
1435,1435,1,240,5.0,True,1440,714.0,True,4320,1773.0,True,True
1436,1436,4,30,30.0,True,180,127.0,True,720,229.0,True,True
1437,1437,4,30,19.0,True,180,,False,720,,False,False
1438,1438,2,120,31.0,True,720,428.0,True,2880,689.0,True,True
1439,1439,2,120,6.0,True,720,197.0,True,2880,318.0,True,True
1440,1440,2,120,31.0,True,720,126.0,True,2880,229.0,True,True
1441,1441,1,240,13.0,True,1440,87.0,True,4320,368.0,True,True
1442,1442,3,60,4.0,True,360,228.0,True,1440,499.0,True,True
1443,1443,2,120,22.0,True,720,208.0,True,2880,330.0,True,True
1444,1444,2,120,23.0,True,720,110.0,True,2880,571.0,True,True
1445,1445,2,120,18.0,True,720,82.0,True,2880,276.0,True,True
1446,1446,1,240,11.0,True,1440,125.0,True,4320,279.0,True,True
1447,1447,1,240,14.0,True,1440,52.0,True,4320,148.0,True,True
1448,1448,1,240,28.0,True,1440,69.0,True,4320,211.0,True,True
1449,1449,3,60,20.0,True,360,81.0,True,1440,104.0,True,True
1450,1450,1,240,34.0,True,1440,341.0,True,4320,597.0,True,True
1451,1451,1,240,31.0,True,1440,162.0,True,4320,624.0,True,True
1452,1452,3,60,7.0,True,360,,False,1440,,False,False
1453,1453,2,120,9.0,True,720,200.0,True,2880,784.0,True,True
1454,1454,1,240,28.0,True,1440,208.0,True,4320,257.0,True,True
1455,1455,1,240,44.0,True,1440,,False,4320,,False,False
1456,1456,5,15,12.0,True,60,84.0,False,240,132.0,True,False
1457,1457,2,120,16.0,True,720,79.0,True,2880,241.0,True,True
1458,1458,1,240,19.0,True,1440,118.0,True,4320,286.0,True,True
1459,1459,2,120,32.0,True,720,123.0,True,2880,174.0,True,True
1460,1460,3,60,77.0,False,360,127.0,True,1440,480.0,True,False
1461,1461,5,15,7.0,True,60,37.0,True,240,362.0,False,False
1462,1462,1,240,20.0,True,1440,233.0,True,4320,688.0,True,True
1463,1463,1,240,31.0,True,1440,209.0,True,4320,517.0,True,True
1464,1464,3,60,10.0,True,360,225.0,True,1440,,False,False
1465,1465,1,240,31.0,True,1440,182.0,True,4320,478.0,True,True
1466,1466,2,120,15.0,True,720,59.0,True,2880,76.0,True,True
1467,1467,2,120,16.0,True,720,83.0,True,2880,707.0,True,True
1468,1468,2,120,14.0,True,720,163.0,True,2880,232.0,True,True
1469,1469,3,60,9.0,True,360,202.0,True,1440,256.0,True,True
1470,1470,1,240,143.0,True,1440,484.0,True,4320,591.0,True,True
1471,1471,1,240,13.0,True,1440,85.0,True,4320,156.0,True,True
1472,1472,1,240,18.0,True,1440,237.0,True,4320,413.0,True,True
1473,1473,1,240,23.0,True,1440,234.0,True,4320,498.0,True,True
1474,1474,3,60,37.0,True,360,100.0,True,1440,239.0,True,True
1475,1475,3,60,64.0,False,360,157.0,True,1440,303.0,True,False
1476,1476,3,60,12.0,True,360,199.0,True,1440,439.0,True,True
1477,1477,2,120,34.0,True,720,252.0,True,2880,729.0,True,True
1478,1478,4,30,7.0,True,180,55.0,True,720,154.0,True,True
1479,1479,2,120,29.0,True,720,139.0,True,2880,423.0,True,True
1480,1480,1,240,11.0,True,1440,60.0,True,4320,498.0,True,True
1481,1481,1,240,7.0,True,1440,82.0,True,4320,432.0,True,True
1482,1482,1,240,21.0,True,1440,165.0,True,4320,392.0,True,True
1483,1483,1,240,15.0,True,1440,219.0,True,4320,369.0,True,True
1484,1484,2,120,35.0,True,720,92.0,True,2880,612.0,True,True
1485,1485,2,120,21.0,True,720,94.0,True,2880,382.0,True,True
1486,1486,1,240,36.0,True,1440,146.0,True,4320,443.0,True,True
1487,1487,1,240,18.0,True,1440,234.0,True,4320,443.0,True,True
1488,1488,2,120,52.0,True,720,110.0,True,2880,433.0,True,True
1489,1489,1,240,8.0,True,1440,90.0,True,4320,227.0,True,True
1490,1490,2,120,29.0,True,720,109.0,True,2880,429.0,True,True
1491,1491,1,240,25.0,True,1440,281.0,True,4320,525.0,True,True
1492,1492,1,240,22.0,True,1440,56.0,True,4320,943.0,True,True
1493,1493,2,120,39.0,True,720,148.0,True,2880,216.0,True,True
1494,1494,3,60,38.0,True,360,290.0,True,1440,429.0,True,True
1495,1495,1,240,9.0,True,1440,60.0,True,4320,1723.0,True,True
1496,1496,1,240,27.0,True,1440,204.0,True,4320,382.0,True,True
1497,1497,1,240,8.0,True,1440,108.0,True,4320,712.0,True,True
1498,1498,1,240,168.0,True,1440,313.0,True,4320,437.0,True,True
1499,1499,2,120,26.0,True,720,150.0,True,2880,463.0,True,True
1500,1500,5,15,15.0,True,60,83.0,False,240,153.0,True,False
1501,1501,2,120,16.0,True,720,176.0,True,2880,250.0,True,True
1502,1502,2,120,8.0,True,720,43.0,True,2880,1028.0,True,True
1503,1503,1,240,19.0,True,1440,115.0,True,4320,759.0,True,True
1504,1504,2,120,17.0,True,720,73.0,True,2880,617.0,True,True
1505,1505,4,30,20.0,True,180,85.0,True,720,524.0,True,True
1506,1506,2,120,16.0,True,720,165.0,True,2880,235.0,True,True
1507,1507,2,120,7.0,True,720,153.0,True,2880,424.0,True,True
1508,1508,2,120,11.0,True,720,165.0,True,2880,201.0,True,True
1509,1509,4,30,15.0,True,180,131.0,True,720,634.0,True,True
1510,1510,4,30,12.0,True,180,96.0,True,720,166.0,True,True
1511,1511,1,240,71.0,True,1440,137.0,True,4320,334.0,True,True
1512,1512,1,240,22.0,True,1440,189.0,True,4320,546.0,True,True
1513,1513,1,240,53.0,True,1440,178.0,True,4320,,False,False
1514,1514,2,120,7.0,True,720,278.0,True,2880,400.0,True,True
1515,1515,3,60,25.0,True,360,97.0,True,1440,159.0,True,True
1516,1516,1,240,46.0,True,1440,227.0,True,4320,267.0,True,True
1517,1517,1,240,23.0,True,1440,197.0,True,4320,351.0,True,True
1518,1518,1,240,9.0,True,1440,101.0,True,4320,217.0,True,True
1519,1519,2,120,31.0,True,720,272.0,True,2880,403.0,True,True
1520,1520,2,120,9.0,True,720,108.0,True,2880,756.0,True,True
1521,1521,4,30,5.0,True,180,43.0,True,720,174.0,True,True
1522,1522,2,120,16.0,True,720,218.0,True,2880,328.0,True,True
1523,1523,3,60,15.0,True,360,266.0,True,1440,397.0,True,True
1524,1524,2,120,36.0,True,720,227.0,True,2880,292.0,True,True
1525,1525,1,240,19.0,True,1440,123.0,True,4320,411.0,True,True
1526,1526,1,240,4.0,True,1440,59.0,True,4320,402.0,True,True
1527,1527,1,240,37.0,True,1440,233.0,True,4320,304.0,True,True
1528,1528,1,240,17.0,True,1440,162.0,True,4320,330.0,True,True
1529,1529,1,240,41.0,True,1440,183.0,True,4320,1446.0,True,True
