alert_id,event_id,detected_at,source_product,asset_id,rule_id,severity,false_positive,safe_summary,data_classification
ALT-00004713,EVT-00099036,2025-07-11T15:43:07Z,External Synthetic,AST-0084,RUL-034,Critical,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004714,EVT-00107001,2026-01-21T09:46:22Z,External Synthetic,AST-0130,RUL-033,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004715,EVT-00114966,2026-03-13T23:29:17Z,External Synthetic,AST-0209,RUL-033,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004716,EVT-00002930,2026-05-01T10:46:47Z,External Synthetic,AST-0186,RUL-024,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004717,EVT-00010895,2025-11-20T19:59:46Z,External Synthetic,AST-0086,RUL-013,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004718,EVT-00018861,2025-06-14T17:19:01Z,EDY Shield,AST-0229,RUL-040,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004719,EVT-00026826,2025-06-15T06:38:05Z,EDY Sentinel,AST-0053,RUL-004,High,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004720,EVT-00034791,2025-04-13T19:03:34Z,External Synthetic,AST-0076,RUL-039,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004721,EVT-00042756,2026-02-17T09:13:45Z,EDY SIEM,AST-0055,RUL-036,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004722,EVT-00050721,2025-04-04T13:57:44Z,External Synthetic,AST-0226,RUL-004,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004723,EVT-00058686,2026-05-19T07:15:39Z,EDY Shield,AST-0074,RUL-001,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004724,EVT-00066651,2026-04-18T08:39:50Z,External Synthetic,AST-0002,RUL-010,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004725,EVT-00074616,2025-08-13T11:24:50Z,External Synthetic,AST-0110,RUL-008,High,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004726,EVT-00082581,2026-01-07T16:35:42Z,External Synthetic,AST-0208,RUL-043,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004727,EVT-00090546,2025-03-29T10:15:05Z,EDY Sentinel,AST-0061,RUL-009,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004728,EVT-00098511,2025-07-01T22:49:45Z,External Synthetic,AST-0123,RUL-005,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004729,EVT-00106476,2025-06-07T06:34:46Z,EDY Shield,AST-0072,RUL-023,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004730,EVT-00114441,2025-08-05T16:55:13Z,EDY RECON,AST-0003,RUL-024,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004731,EVT-00002405,2026-01-17T15:42:03Z,External Synthetic,AST-0233,RUL-017,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004732,EVT-00010370,2025-10-14T10:46:14Z,EDY Sentinel,AST-0036,RUL-001,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004733,EVT-00018335,2025-10-22T11:28:05Z,EDY SIEM,AST-0046,RUL-013,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004734,EVT-00026301,2026-03-06T13:23:53Z,External Synthetic,AST-0087,RUL-028,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004735,EVT-00034266,2025-06-24T13:24:51Z,EDY Sentinel,AST-0052,RUL-002,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004736,EVT-00042231,2025-12-27T07:21:06Z,EDY Shield,AST-0119,RUL-004,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004737,EVT-00050196,2025-03-21T08:34:48Z,External Synthetic,AST-0023,RUL-023,High,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004738,EVT-00058161,2025-12-31T15:07:21Z,EDY Sentinel,AST-0076,RUL-039,High,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004739,EVT-00066126,2025-10-01T12:21:36Z,EDY SIEM,AST-0019,RUL-002,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004740,EVT-00074091,2025-04-08T11:44:18Z,External Synthetic,AST-0172,RUL-026,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004741,EVT-00082056,2026-02-20T08:15:34Z,EDY Shield,AST-0098,RUL-001,High,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004742,EVT-00090021,2026-04-03T17:28:59Z,EDY Sentinel,AST-0033,RUL-041,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004743,EVT-00097986,2025-05-03T07:19:12Z,External Synthetic,AST-0084,RUL-037,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004744,EVT-00105951,2026-05-06T14:51:58Z,EDY Shield,AST-0153,RUL-017,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004745,EVT-00113916,2025-12-25T11:09:12Z,EDY Sentinel,AST-0212,RUL-022,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004746,EVT-00001880,2025-07-01T17:13:20Z,External Synthetic,AST-0223,RUL-020,informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004747,EVT-00009845,2025-03-10T14:05:46Z,External Synthetic,AST-0217,RUL-022,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004748,EVT-00017810,2026-05-10T15:16:20Z,External Synthetic,AST-0236,RUL-045,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004749,EVT-00025775,2026-05-11T16:48:07Z,EDY Shield,AST-0226,RUL-035,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004750,EVT-00033741,2025-08-02T18:54:11Z,EDY Shield,AST-0048,RUL-033,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004751,EVT-00041706,2025-03-06T11:09:17Z,External Synthetic,AST-0018,RUL-004,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004752,EVT-00049671,2025-09-20T19:43:05Z,EDY Shield,AST-0110,RUL-005,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004753,EVT-00057636,2025-03-25T12:00:17Z,External Synthetic,AST-0043,RUL-016,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004754,EVT-00065601,2025-10-11T23:37:59Z,External Synthetic,AST-0137,RUL-039,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004755,EVT-00073566,2025-11-25T09:18:58Z,EDY Sentinel,AST-0147,RUL-037,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004756,EVT-00081531,2026-06-19T10:09:13Z,EDY Shield,AST-0188,RUL-024,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004757,EVT-00089496,2025-08-14T09:14:58Z,EDY Sentinel,AST-0209,RUL-015,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004758,EVT-00097461,2025-05-07T12:45:02Z,EDY RECON,AST-0173,RUL-035,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004759,EVT-00105426,2025-02-21T18:18:12Z,EDY Shield,AST-0185,RUL-036,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004760,EVT-00113391,2026-07-27T16:34:20Z,EDY SIEM,AST-0211,RUL-002,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004761,EVT-00001355,2025-06-18T16:33:43Z,EDY Shield,AST-0001,RUL-026,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004762,EVT-00009320,2025-11-20T14:24:16Z,EDY Sentinel,AST-0124,RUL-024,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004763,EVT-00017285,2026-02-24T18:20:32Z,External Synthetic,AST-0129,RUL-037,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004764,EVT-00025250,2025-08-29T22:36:07Z,EDY Sentinel,AST-0165,RUL-029,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004765,EVT-00033215,2026-05-14T16:50:49Z,External Synthetic,AST-0152,RUL-042,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004766,EVT-00041181,2026-06-26T09:17:26Z,External Synthetic,AST-0091,RUL-026,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004767,EVT-00049146,2025-09-19T09:49:02Z,External Synthetic,AST-0092,RUL-025,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004768,EVT-00057111,2025-03-09T16:24:21Z,EDY Shield,AST-0117,RUL-036,Critical,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004769,EVT-00065076,2026-05-25T13:42:31Z,External Synthetic,AST-0128,RUL-040,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004770,EVT-00073041,2026-03-17T13:30:33Z,EDY SIEM,AST-0102,RUL-018,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004771,EVT-00081006,2026-06-03T13:29:47Z,EDY RECON,AST-0141,RUL-036,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004772,EVT-00088971,2025-07-07T10:40:19Z,External Synthetic,AST-0158,RUL-040,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004773,EVT-00096936,2025-03-12T11:14:28Z,EDY Sentinel,AST-0105,RUL-009,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004774,EVT-00104901,2026-03-17T22:35:42Z,EDY Sentinel,AST-0115,RUL-035,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004775,EVT-00112866,2025-05-01T20:26:37Z,EDY RECON,AST-0093,RUL-038,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004776,EVT-00000830,2026-02-28T14:09:01Z,EDY SIEM,AST-0186,RUL-026,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004777,EVT-00008795,2026-06-17T15:01:10Z,External Synthetic,AST-0164,RUL-012,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004778,EVT-00016760,2026-02-06T09:41:10Z,EDY SIEM,AST-0050,RUL-042,High,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004779,EVT-00024725,2025-11-24T15:34:57Z,EDY SIEM,AST-0147,RUL-041,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004780,EVT-00032690,2025-11-05T10:36:54Z,EDY Shield,AST-0052,RUL-028,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004781,EVT-00040656,2026-05-25T09:14:13Z,EDY Sentinel,AST-0043,RUL-018,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004782,EVT-00048621,2026-03-15T15:55:50Z,External Synthetic,AST-0111,RUL-029,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004783,EVT-00056586,2025-05-01T15:11:16Z,External Synthetic,AST-0139,RUL-017,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004784,EVT-00064551,2026-05-19T13:55:09Z,External Synthetic,AST-0222,RUL-006,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004785,EVT-00072516,2025-09-06T11:04:29Z,External Synthetic,AST-0196,RUL-024,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004786,EVT-00080481,2026-07-04T07:00:32Z,EDY Shield,AST-0059,RUL-004,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004787,EVT-00088446,2025-05-02T10:14:45Z,External Synthetic,AST-0108,RUL-011,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004788,EVT-00096411,2026-01-14T09:15:47Z,External Synthetic,AST-0194,RUL-038,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004789,EVT-00104376,2026-06-12T10:41:38Z,External Synthetic,AST-0150,RUL-036,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004790,EVT-00112341,2025-04-29T18:47:53Z,External Synthetic,AST-0047,RUL-006,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004791,EVT-00000305,2026-03-09T10:09:19Z,EDY Sentinel,AST-0230,RUL-025,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004792,EVT-00008270,2026-04-25T09:03:14Z,External Synthetic,AST-0091,RUL-012,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004793,EVT-00016235,2026-07-30T16:25:44Z,EDY SIEM,AST-0239,RUL-033,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004794,EVT-00024200,2025-03-21T14:21:14Z,EDY Sentinel,AST-0170,RUL-005,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004795,EVT-00032165,2026-04-16T16:11:22Z,External Synthetic,AST-0022,RUL-006,High,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004796,EVT-00040130,2025-06-30T11:23:16Z,External Synthetic,AST-0084,RUL-021,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004797,EVT-00048096,2026-04-12T15:28:32Z,External Synthetic,AST-0091,RUL-006,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004798,EVT-00056061,2025-05-28T16:06:56Z,External Synthetic,AST-0039,RUL-035,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004799,EVT-00064026,2025-12-31T09:45:02Z,External Synthetic,AST-0155,RUL-002,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004800,EVT-00071991,2025-08-28T14:33:34Z,External Synthetic,AST-0184,RUL-034,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004801,EVT-00079956,2025-11-24T22:06:58Z,EDY Shield,AST-0081,RUL-042,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004802,EVT-00087921,2026-02-23T08:27:59Z,EDY Sentinel,AST-0108,RUL-023,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004803,EVT-00095886,2025-07-13T20:58:22Z,External Synthetic,AST-0124,RUL-038,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004804,EVT-00103851,2026-06-25T22:56:40Z,EDY Sentinel,AST-0176,RUL-004,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004805,EVT-00111816,2025-09-04T16:56:48Z,EDY RECON,AST-0043,RUL-015,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004806,EVT-00119781,2025-06-20T10:23:31Z,External Synthetic,AST-0221,RUL-022,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004807,EVT-00007745,2025-06-02T07:36:26Z,External Synthetic,AST-0121,RUL-016,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004808,EVT-00015710,2025-05-05T18:07:24Z,External Synthetic,AST-0191,RUL-024,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004809,EVT-00023675,2026-05-17T12:47:51Z,External Synthetic,AST-0066,RUL-016,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004810,EVT-00031640,2026-07-28T15:57:49Z,External Synthetic,AST-0002,RUL-002,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004811,EVT-00039605,2026-03-21T11:17:43Z,EDY Shield,AST-0155,RUL-003,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004812,EVT-00047570,2025-05-30T08:03:31Z,External Synthetic,AST-0060,RUL-006,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004813,EVT-00055536,2026-05-17T21:11:22Z,External Synthetic,AST-0099,RUL-024,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004814,EVT-00063501,2025-11-01T22:48:47Z,External Synthetic,AST-0134,RUL-038,Critical,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004815,EVT-00071466,2025-09-13T17:29:53Z,EDY SIEM,AST-0078,RUL-016,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004816,EVT-00079431,2026-01-04T17:07:18Z,External Synthetic,AST-0162,RUL-042,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004817,EVT-00087396,2025-12-13T17:32:09Z,EDY Shield,AST-0182,RUL-011,High,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004818,EVT-00095361,2026-03-19T16:40:12Z,EDY Sentinel,AST-0087,RUL-024,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004819,EVT-00103326,2026-05-19T17:13:43Z,EDY SIEM,AST-0007,RUL-006,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004820,EVT-00111291,2025-12-31T08:02:50Z,External Synthetic,AST-0168,RUL-037,High,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004821,EVT-00119256,2025-03-29T04:35:31Z,EDY Sentinel,AST-0011,RUL-026,High,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004822,EVT-00007220,2025-05-24T23:55:10Z,EDY SIEM,AST-0014,RUL-023,High,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004823,EVT-00015185,2025-06-18T11:59:08Z,EDY SIEM,AST-0045,RUL-028,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004824,EVT-00023150,2026-07-24T13:21:04Z,EDY SIEM,AST-0064,RUL-044,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004825,EVT-00031115,2025-04-10T12:23:01Z,EDY Sentinel,AST-0073,RUL-043,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004826,EVT-00039080,2026-03-24T13:38:14Z,EDY Shield,AST-0238,RUL-031,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004827,EVT-00047045,2026-06-27T10:51:59Z,External Synthetic,AST-0071,RUL-022,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004828,EVT-00055010,2026-04-10T15:00:25Z,External Synthetic,AST-0059,RUL-021,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004829,EVT-00062976,2026-07-21T11:27:24Z,EDY SIEM,AST-0221,RUL-022,High,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004830,EVT-00070941,2025-11-12T21:28:35Z,EDY SIEM,AST-0069,RUL-007,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004831,EVT-00078906,2026-07-17T09:45:21Z,EDY Sentinel,AST-0167,RUL-008,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004832,EVT-00086871,2025-12-15T11:06:40Z,EDY SIEM,AST-0059,RUL-006,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004833,EVT-00094836,2025-09-01T12:06:27Z,EDY RECON,AST-0039,RUL-015,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004834,EVT-00102801,2025-10-29T10:15:45Z,External Synthetic,AST-0026,RUL-029,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004835,EVT-00110766,2025-05-26T19:34:48Z,EDY Sentinel,AST-0219,RUL-033,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004836,EVT-00118731,2025-05-07T06:42:44Z,EDY SIEM,AST-0074,RUL-033,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004837,EVT-00006695,2025-03-18T14:49:54Z,EDY Shield,AST-0188,RUL-039,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004838,EVT-00014660,2025-08-02T17:17:34Z,External Synthetic,AST-0049,RUL-018,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004839,EVT-00022625,2025-02-21T13:57:52Z,EDY SIEM,AST-0177,RUL-016,Critical,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004840,EVT-00030590,2025-08-26T13:38:25Z,EDY RECON,AST-0033,RUL-006,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004841,EVT-00038555,2025-11-13T16:15:47Z,EDY Sentinel,AST-0060,RUL-030,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004842,EVT-00046520,2025-06-17T23:16:21Z,EDY SIEM,AST-0134,RUL-011,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004843,EVT-00054485,2026-05-12T10:20:52Z,External Synthetic,AST-0174,RUL-027,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004844,EVT-00062450,2025-12-30T02:18:41Z,External Synthetic,AST-0091,RUL-012,High,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004845,EVT-00070416,2026-06-21T13:13:51Z,EDY Sentinel,AST-0126,RUL-043,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004846,EVT-00078381,2026-07-01T07:30:53Z,External Synthetic,AST-0237,RUL-027,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004847,EVT-00086346,2025-07-31T12:09:31Z,External Synthetic,AST-0037,RUL-045,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004848,EVT-00094311,2025-11-18T12:30:33Z,EDY RECON,AST-0073,RUL-005,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004849,EVT-00102276,2026-02-18T00:27:00Z,EDY RECON,AST-0231,RUL-005,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004850,EVT-00110241,2025-08-13T05:28:19Z,EDY SIEM,AST-0050,RUL-003,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004851,EVT-00118206,2026-01-09T18:59:20Z,External Synthetic,AST-0104,RUL-017,High,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00004852,EVT-00006170,2025-09-03T17:24:28Z,EDY SIEM,AST-0106,RUL-036,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
